puzzleid,date_posted,title,author,difficulty,players_solved,mean_sol_len,mode_sol_len,min_sol_len,likes,dislikes,datetime_posted,year,month,day,yearindays,monthindays,day_posted
1381,10/2/2009 5:49:44 PM,Socrates,philosopher,2.06,320,10.159375,10,10,63,3,2009-10-02 17:49:44,1,10,2,365,273,640
1380,10/2/2009 3:59:09 PM,Lengthening Arms,markbyers,3.13,15,21.5333333333,24,16,9,0,2009-10-02 15:59:09,1,10,2,365,273,640
1379,10/1/2009 5:45:51 PM,Wide Path,snydej,3.62,29,7,7,7,9,0,2009-10-01 17:45:51,1,10,1,365,273,639
1378,10/1/2009 5:25:38 AM,Symmetric Protrusions,snydej,3.75,27,29.4814814815,29,26,17,0,2009-10-01 05:25:38,1,10,1,365,273,639
1377,9/30/2009 9:53:18 PM,Obstructions III,snydej,3.17,46,13.4565217391,14,12,23,0,2009-09-30 21:53:18,1,9,30,365,243,638
1376,9/30/2009 7:58:50 PM,Step Memory,snydej,3.18,33,16.4545454545,17,14,17,0,2009-09-30 19:58:50,1,9,30,365,243,638
1375,9/30/2009 11:24:01 AM,Spiraling Reuse,axorion,4.25,9,16.5555555556,18,13,2,1,2009-09-30 11:24:01,1,9,30,365,243,638
1374,9/30/2009 10:03:44 AM,Red Scare,sint4x,2.65,27,17.8518518519,15,13,9,3,2009-09-30 10:03:44,1,9,30,365,243,638
1373,9/27/2009 8:05:05 PM,Turning Red,sticky,3.14,51,9.2941176471,9,9,17,0,2009-09-27 20:05:05,1,9,27,365,243,635
1372,9/27/2009 12:41:03 PM,Divorce,kraker,2.32,121,9.3223140496,7,7,27,2,2009-09-27 12:41:03,1,9,27,365,243,635
1371,9/27/2009 12:03:25 AM,Pentamonic Lamentations,axorion,2.79,66,5,5,5,16,10,2009-09-27 00:03:25,1,9,27,365,243,635
1370,9/26/2009 3:57:02 PM,Dizzy,dogsonofawolf,2.41,115,6,6,6,50,6,2009-09-26 15:57:02,1,9,26,365,243,634
1369,9/26/2009 3:30:00 PM,Lame Horse,axorion,4,13,12.6153846154,0,11,6,0,2009-09-26 15:30:00,1,9,26,365,243,634
1368,9/26/2009 2:34:08 PM,Paintings Of Knights II,axorion,4.6,7,11.2857142857,11,10,2,1,2009-09-26 14:34:08,1,9,26,365,243,634
1367,9/25/2009 7:47:13 PM,Paintings Of Knights (Just for fun),axorion,2.82,27,11.2962962963,10,10,11,1,2009-09-25 19:47:13,1,9,25,365,243,633
1366,9/24/2009 2:17:09 PM,Two basic techniques needed,kraker,2.95,57,13.9824561404,13,13,27,0,2009-09-24 14:17:09,1,9,24,365,243,632
1365,9/24/2009 10:42:14 AM,Alternating Colors,sticky,3.57,24,11.6666666667,13,9,15,1,2009-09-24 10:42:14,1,9,24,365,243,632
1364,9/24/2009 1:40:28 AM,Alternating Reds,sticky,2.04,131,22.9770992366,25,12,25,18,2009-09-24 01:40:28,1,9,24,365,243,632
1363,9/23/2009 4:46:54 PM,Windmills of your mind,kraker,2.89,78,18.0897435897,17,15,27,0,2009-09-23 16:46:54,1,9,23,365,243,631
1362,9/23/2009 7:05:46 AM,Symmetry - Spiral Painting 2,keba,3.75,16,20.8125,20,19,9,0,2009-09-23 07:05:46,1,9,23,365,243,631
1361,9/22/2009 5:24:44 PM,Blue submarine,kraker,2.67,41,9,10,6,15,1,2009-09-22 17:24:44,1,9,22,365,243,630
1360,9/21/2009 1:37:52 PM,Precursive Spiral,axorion,3.36,20,29.85,21,21,10,1,2009-09-21 13:37:52,1,9,21,365,243,629
1359,9/21/2009 7:57:37 AM,Steps,mahaveer,3.1,45,17.9555555556,18,16,20,1,2009-09-21 07:57:37,1,9,21,365,243,629
1358,9/20/2009 6:41:52 PM,Typo IV,sticky,3.22,12,34.25,0,23,6,1,2009-09-20 18:41:52,1,9,20,365,243,628
1357,9/19/2009 10:40:20 PM,treesearch,spliffen,2.96,71,21.7605633803,22,16,24,0,2009-09-19 22:40:20,1,9,19,365,243,627
1356,9/19/2009 10:51:35 AM,Chromatic Omissions,axorion,3.11,24,12.3333333333,15,8,5,2,2009-09-19 10:51:35,1,9,19,365,243,627
1355,9/18/2009 4:31:34 PM,DR. BOONE,4002483,1.75,32,2.53125,1,1,4,14,2009-09-18 16:31:34,1,9,18,365,243,626
1354,9/18/2009 4:04:47 PM,Everysquare?,zasknu,3.8,6,12.6666666667,14,10,3,2,2009-09-18 16:04:47,1,9,18,365,243,626
1353,9/18/2009 3:42:31 PM,Chicken is not the name of this level,cameron_adams,1.89,150,7,7,6,30,10,2009-09-18 15:42:31,1,9,18,365,243,626
1352,9/18/2009 3:35:02 PM,Elephant??,cameron_adams,1.67,389,4,4,4,79,35,2009-09-18 15:35:02,1,9,18,365,243,626
1351,9/18/2009 1:22:03 PM,Basic Technique Rally (lite),kraker,2.1,111,13.0990990991,13,12,34,5,2009-09-18 13:22:03,1,9,18,365,243,626
1350,9/18/2009 1:11:30 PM,Basic Technique Rally,kraker,2.86,54,24.1111111111,25,19,18,1,2009-09-18 13:11:30,1,9,18,365,243,626
1349,9/18/2009 9:27:11 AM,Take all,mahaveer,2.06,154,10,10,10,55,7,2009-09-18 09:27:11,1,9,18,365,243,626
1348,9/18/2009 7:37:43 AM,Missing green,r0r0,3,20,26.65,0,17,5,1,2009-09-18 07:37:43,1,9,18,365,243,626
1347,9/18/2009 4:19:13 AM,Coilgun,dogsonofawolf,2.25,228,7.9605263158,8,7,57,1,2009-09-18 04:19:13,1,9,18,365,243,626
1346,9/18/2009 2:35:18 AM,The Easiest Puzzle,dogsonofawolf,1.69,36,1,1,1,4,11,2009-09-18 02:35:18,1,9,18,365,243,626
1345,9/18/2009 2:05:42 AM,Knight's Game I,dogsonofawolf,1.52,731,6,6,6,161,41,2009-09-18 02:05:42,1,9,18,365,243,626
1344,9/17/2009 5:33:15 PM,There and Back Again,dogsonofawolf,2.18,128,11.953125,13,8,44,7,2009-09-17 17:33:15,1,9,17,365,243,625
1343,9/17/2009 5:00:18 PM,did you get the goat,veritas,1.37,49,4.6326530612,4,4,9,9,2009-09-17 17:00:18,1,9,17,365,243,625
1342,9/17/2009 4:59:23 PM,Cliffhanger,4002483,2.94,46,14.3913043478,15,10,16,2,2009-09-17 16:59:23,1,9,17,365,243,625
1341,9/17/2009 4:48:38 PM,1337,konda,1.66,442,6.5090497738,5,5,83,35,2009-09-17 16:48:38,1,9,17,365,243,625
1340,9/17/2009 4:38:20 PM,superhard 4.0,veritas,1.22,71,3.4366197183,3,3,6,13,2009-09-17 16:38:20,1,9,17,365,243,625
1339,9/17/2009 4:35:32 PM,ooooooh,konda,1.95,187,4.4973262032,4,4,43,19,2009-09-17 16:35:32,1,9,17,365,243,625
1338,9/17/2009 3:58:46 PM,Do You Hate Me Yet?,cameron_adams,1.48,801,3.4032459426,3,3,183,57,2009-09-17 15:58:46,1,9,17,365,243,625
1337,9/17/2009 3:55:26 PM,Chia Face,james_creek,5,12,8,8,8,1,2,2009-09-17 15:55:26,1,9,17,365,243,625
1336,9/17/2009 3:54:42 PM,Tennis for One,zasknu,2.23,142,6,6,6,37,5,2009-09-17 15:54:42,1,9,17,365,243,625
1335,9/17/2009 3:50:44 PM,My Brain Hurts,cameron_adams,3.57,26,6,5,5,1,4,2009-09-17 15:50:44,1,9,17,365,243,625
1334,9/17/2009 3:50:04 PM,Go back,theoz,2.45,147,11.0544217687,9,9,36,1,2009-09-17 15:50:04,1,9,17,365,243,625
1333,9/17/2009 3:41:56 PM,Almost a Face,cameron_adams,2.46,63,5,5,5,16,7,2009-09-17 15:41:56,1,9,17,365,243,625
1332,9/17/2009 3:40:17 PM,Tetris1,mexicanjewfro,1.32,1876,4,4,4,375,91,2009-09-17 15:40:17,1,9,17,365,243,625
1331,9/17/2009 3:35:46 PM,Window into Abyss,cameron_adams,3.5,32,5,5,5,4,5,2009-09-17 15:35:46,1,9,17,365,243,625
1330,9/17/2009 3:27:25 PM,Painter's Tape,cameron_adams,3.67,29,5,5,5,3,3,2009-09-17 15:27:25,1,9,17,365,243,625
1329,9/17/2009 11:18:15 AM,Das Simple.,sint4x,1.65,143,13.5454545455,18,6,25,21,2009-09-17 11:18:15,1,9,17,365,243,625
1328,9/16/2009 5:14:49 PM,Puzzled?,4002483,1.05,34,19.4705882353,20,6,7,12,2009-09-16 17:14:49,1,9,16,365,243,624
1327,9/16/2009 5:12:15 PM,8,konda,1.36,1674,9.1672640382,3,3,226,58,2009-09-16 17:12:15,1,9,16,365,243,624
1326,9/16/2009 5:09:08 PM,Angular Recitation,axorion,2.94,43,10.3720930233,12,8,18,1,2009-09-16 17:09:08,1,9,16,365,243,624
1325,9/16/2009 5:08:45 PM,gyrados,veritas,1.28,62,3.2419354839,3,3,10,16,2009-09-16 17:08:45,1,9,16,365,243,624
1324,9/16/2009 4:57:35 PM,super hard 5.0,veritas,1.47,33,4.4242424242,2,2,3,15,2009-09-16 16:57:35,1,9,16,365,243,624
1323,9/16/2009 4:50:23 PM,Magikarp 3.0,veritas,1.53,30,2.9,1,1,2,13,2009-09-16 16:50:23,1,9,16,365,243,624
1322,9/16/2009 4:48:14 PM,China,konda,1.35,1755,7.9105413105,6,6,145,45,2009-09-16 16:48:14,1,9,16,365,243,624
1321,9/16/2009 4:45:48 PM,hmm....2.0,veritas,1.22,39,5.6153846154,5,5,5,14,2009-09-16 16:45:48,1,9,16,365,243,624
1320,9/16/2009 4:23:52 PM,Jr. Sandwich,cameron_adams,2.64,76,5.9736842105,5,5,23,4,2009-09-16 16:23:52,1,9,16,365,243,624
1319,9/16/2009 4:12:18 PM,Stars and Corn Dogs,cameron_adams,2.75,17,7,7,7,1,2,2009-09-16 16:12:18,1,9,16,365,243,624
1318,9/16/2009 4:02:20 PM,Blocks for Breakfast,cameron_adams,2.42,102,4,4,4,38,7,2009-09-16 16:02:20,1,9,16,365,243,624
1317,9/16/2009 3:57:35 PM,Circuit,mexicanjewfro,1.41,1398,9.8040057225,10,7,262,92,2009-09-16 15:57:35,1,9,16,365,243,624
1316,9/16/2009 10:08:29 AM,PCP,sint4x,3.14,18,18.8333333333,20,13,9,2,2009-09-16 10:08:29,1,9,16,365,243,624
1315,9/16/2009 1:45:28 AM,Eiffel Tower?,sli_92,2.65,111,18.5225225225,21,13,29,1,2009-09-16 01:45:28,1,9,16,365,243,624
1314,9/15/2009 9:37:31 PM,Double Back Light,axorion,2.86,55,12.0545454545,12,12,20,1,2009-09-15 21:37:31,1,9,15,365,243,623
1313,9/15/2009 5:06:54 PM,Magikarp 2,4002483,1.27,64,3.140625,3,3,5,14,2009-09-15 17:06:54,1,9,15,365,243,623
1312,9/15/2009 5:06:18 PM,the revenge of magicarp,konda,2.24,36,1.9444444444,1,1,8,11,2009-09-15 17:06:18,1,9,15,365,243,623
1311,9/15/2009 4:35:49 PM,Paint the town red,konda,1.45,891,3.5252525253,3,3,200,81,2009-09-15 16:35:49,1,9,15,365,243,623
1310,9/15/2009 4:23:08 PM,magickarp,konda,2.65,34,2.1176470588,1,1,8,9,2009-09-15 16:23:08,1,9,15,365,243,623
1309,9/15/2009 4:21:25 PM,starmie,konda,1.61,32,4.8125,4,4,8,7,2009-09-15 16:21:25,1,9,15,365,243,623
1308,9/15/2009 4:08:15 PM,Crazy Squares,james_creek,4.11,17,8,8,8,8,2,2009-09-15 16:08:15,1,9,15,365,243,623
1307,9/15/2009 4:08:11 PM,Don't Turn on Blue,zasknu,2.02,199,5,5,5,50,6,2009-09-15 16:08:11,1,9,15,365,243,623
1306,9/15/2009 4:06:23 PM,Grim,cameron_adams,2.02,148,11,11,8,27,12,2009-09-15 16:06:23,1,9,15,365,243,623
1305,9/15/2009 4:05:57 PM,Ma comb,2light,1.88,247,11,11,11,54,19,2009-09-15 16:05:57,1,9,15,365,243,623
1304,9/15/2009 3:56:32 PM,Huh?,kbr22293,1.06,48,5.25,4,4,7,15,2009-09-15 15:56:32,1,9,15,365,243,623
1303,9/15/2009 3:50:29 PM,Tile,cameron_adams,1.85,274,10.0693430657,8,6,53,22,2009-09-15 15:50:29,1,9,15,365,243,623
1302,9/15/2009 3:40:36 PM,Spiral,kbr22293,1.51,875,12.2834285714,12,9,200,33,2009-09-15 15:40:36,1,9,15,365,243,623
1301,9/15/2009 3:36:38 PM,Flag,cameron_adams,1.64,457,6.0787746171,8,4,104,19,2009-09-15 15:36:38,1,9,15,365,243,623
1300,9/15/2009 3:33:55 PM,Just get'm all,kraker,2.74,46,13.7608695652,14,8,21,0,2009-09-15 15:33:55,1,9,15,365,243,623
1299,9/15/2009 1:19:04 PM,Follow The Snakes (variation),kraker,2.92,29,24.7586206897,0,17,11,1,2009-09-15 13:19:04,1,9,15,365,243,623
1298,9/15/2009 11:32:53 AM,Think Ahead,sint4x,2.11,135,7.2592592593,7,6,38,7,2009-09-15 11:32:53,1,9,15,365,243,623
1297,9/14/2009 11:28:20 PM,Parity Backlash,axorion,3.09,19,13.1052631579,13,13,11,0,2009-09-14 23:28:20,1,9,14,365,243,622
1296,9/14/2009 9:19:41 PM,Rewind Tape - Simplified,countdown_0,3.11,31,10.1290322581,10,10,18,0,2009-09-14 21:19:41,1,9,14,365,243,622
1295,9/14/2009 4:49:28 PM,L0L,konda,2.34,77,6.5454545455,5,5,22,4,2009-09-14 16:49:28,1,9,14,365,243,622
1294,9/14/2009 4:10:06 PM,??,cameron_adams,1.25,29,4.8275862069,3,3,3,10,2009-09-14 16:10:06,1,9,14,365,243,622
1293,9/14/2009 4:02:33 PM,Ohm,mexicanjewfro,1.57,141,9.8439716312,5,5,28,18,2009-09-14 16:02:33,1,9,14,365,243,622
1292,9/14/2009 3:55:12 PM,MG2G,axorion,3.13,16,14.375,15,12,7,0,2009-09-14 15:55:12,1,9,14,365,243,622
1291,9/14/2009 3:52:18 PM,tight turning,kbr22293,1.83,244,17.0163934426,17,10,43,24,2009-09-14 15:52:18,1,9,14,365,243,622
1290,9/14/2009 3:46:06 PM,Paint,theoz,2.31,160,9.30625,7,7,39,3,2009-09-14 15:46:06,1,9,14,365,243,622
1289,9/14/2009 3:39:06 PM,Switch,lpeiros,1.72,271,15.1033210332,15,9,42,26,2009-09-14 15:39:06,1,9,14,365,243,622
1288,9/13/2009 4:01:45 AM,Harp stacking,style,2.44,197,8.5279187817,9,6,49,1,2009-09-13 04:01:45,1,9,13,365,243,621
1287,9/12/2009 4:26:31 PM,Inhumanely Difficult,axorion,5,2,15.5,0,15,1,0,2009-09-12 16:26:31,1,9,12,365,243,620
1286,9/11/2009 7:05:18 AM,Order,sticky,3.14,33,21.696969697,0,18,15,0,2009-09-11 07:05:18,1,9,11,365,243,619
1285,9/11/2009 3:27:31 AM,Double Stack,sticky,3.6,9,21,21,21,5,0,2009-09-11 03:27:31,1,9,11,365,243,619
1284,9/10/2009 4:53:19 PM,Island Hopping,axorion,3,35,6.7142857143,6,6,10,3,2009-09-10 16:53:19,1,9,10,365,243,618
1283,9/10/2009 2:24:34 PM,Green Strayer,foerno,2.88,72,18.3888888889,19,14,24,1,2009-09-10 14:24:34,1,9,10,365,243,618
1282,9/10/2009 2:56:14 AM,Crocodile Tears,dogsonofawolf,1.91,216,7.3240740741,7,7,51,14,2009-09-10 02:56:14,1,9,10,365,243,618
1281,9/9/2009 6:29:56 AM,Color nightmare,kfl_actua,3,31,7,7,7,6,4,2009-09-09 06:29:56,1,9,9,365,243,617
1280,9/8/2009 6:24:46 PM,Spliffenesque,axorion,2.94,44,23.2727272727,24,20,15,1,2009-09-08 18:24:46,1,9,8,365,243,616
1279,9/8/2009 4:22:03 PM,Hmm...maybe?,spliffen,2.44,177,11.1016949153,12,9,34,0,2009-09-08 16:22:03,1,9,8,365,243,616
1278,9/8/2009 9:45:23 AM,Were are we going?,antonbootsma,2.27,84,23.130952381,23,18,23,6,2009-09-08 09:45:23,1,9,8,365,243,616
1277,9/7/2009 5:48:04 PM,Steroids II,axorion,3.27,20,16.25,15,13,13,0,2009-09-07 17:48:04,1,9,7,365,243,615
1276,9/7/2009 1:48:50 PM,simple?,spliffen,1.26,36,7.6666666667,6,6,5,13,2009-09-07 13:48:50,1,9,7,365,243,615
1275,9/7/2009 1:20:43 PM,Steroids,axorion,1.97,182,30.5384615385,27,16,40,28,2009-09-07 13:20:43,1,9,7,365,243,615
1274,9/6/2009 7:41:45 PM,Monochrome,axorion,3.46,21,22.0952380952,21,21,11,1,2009-09-06 19:41:45,1,9,6,365,243,614
1273,9/6/2009 10:59:26 AM,Stars on the green,minibubir,1.2,49,3,3,3,10,16,2009-09-06 10:59:26,1,9,6,365,243,614
1272,9/6/2009 10:46:09 AM,its very...,beko,1.26,43,4.3720930233,4,4,5,13,2009-09-06 10:46:09,1,9,6,365,243,614
1271,9/6/2009 10:38:43 AM,right on green left on green.. wait what,minibubir,1.49,118,21.7118644068,29,11,22,29,2009-09-06 10:38:43,1,9,6,365,243,614
1270,9/6/2009 10:15:46 AM,ujihbi,minibubir,1.21,47,1.6170212766,1,1,4,14,2009-09-06 10:15:46,1,9,6,365,243,614
1269,9/5/2009 4:33:43 PM,Postage Stamp,axorion,3.09,20,12.25,10,10,10,1,2009-09-05 16:33:43,1,9,5,365,243,613
1268,9/5/2009 1:45:36 PM,Double Back,axorion,3,20,13,13,13,8,1,2009-09-05 13:45:36,1,9,5,365,243,613
1267,9/5/2009 10:57:21 AM,stars on the red 4,beko,2.07,215,5,5,5,49,14,2009-09-05 10:57:21,1,9,5,365,243,613
1266,9/5/2009 10:47:05 AM,Stars on the red 3,beko,1.31,951,3.3901156677,3,3,172,52,2009-09-05 10:47:05,1,9,5,365,243,613
1265,9/5/2009 3:34:31 AM,Stars on red 2,beko,1.35,2020,4,4,4,496,52,2009-09-05 03:34:31,1,9,5,365,243,613
1264,9/4/2009 7:56:00 PM,Daniel puzzle 2,damzero,2.53,109,7,7,7,34,4,2009-09-04 19:56:00,1,9,4,365,243,612
1263,9/4/2009 7:30:53 PM,Daniel Puzzle,damzero,1.33,63,6,6,6,10,15,2009-09-04 19:30:53,1,9,4,365,243,612
1262,9/4/2009 2:06:22 PM,Turn Timer,axorion,4.25,8,17.125,16,15,1,1,2009-09-04 14:06:22,1,9,4,365,243,612
1261,9/4/2009 4:30:06 AM,stars on E (BEKO),beko,1.41,963,4,4,4,212,65,2009-09-04 04:30:06,1,9,4,365,243,612
1260,9/4/2009 4:03:12 AM,Colourfull,beko,1.31,612,7.6339869281,8,4,103,110,2009-09-04 04:03:12,1,9,4,365,243,612
1258,9/3/2009 3:19:02 PM,;D,beko,1.42,1369,4.1840759679,5,3,336,66,2009-09-03 15:19:02,1,9,3,365,243,611
1257,9/3/2009 3:00:43 PM,stars on the red,beko,1.55,694,9.4625360231,10,6,159,26,2009-09-03 15:00:43,1,9,3,365,243,611
1256,9/3/2009 2:34:42 PM,WoW,beko,1.36,289,8.5051903114,8,8,48,35,2009-09-03 14:34:42,1,9,3,365,243,611
1255,9/3/2009 9:46:34 AM,Its for minibubir,beko,1.38,42,5,5,5,7,13,2009-09-03 09:46:34,1,9,3,365,243,611
1254,9/3/2009 9:41:48 AM,BEBU,beko,1.07,66,4,4,4,12,20,2009-09-03 09:41:48,1,9,3,365,243,611
1253,9/3/2009 2:09:23 AM,Typo III,sticky,3.6,11,25.0909090909,0,23,4,0,2009-09-03 02:09:23,1,9,3,365,243,611
1252,9/2/2009 3:01:17 PM,Hmm,beko,1.33,1751,5,5,5,390,88,2009-09-02 15:01:17,1,9,2,365,243,610
1251,9/2/2009 2:50:08 PM,Big plus,beko,1.65,1493,7,7,7,197,14,2009-09-02 14:50:08,1,9,2,365,243,610
1250,9/2/2009 2:36:55 PM,Bottom of X,beko,1.22,52,4,4,4,9,17,2009-09-02 14:36:55,1,9,2,365,243,610
1249,9/2/2009 2:19:51 PM,thx,beko,1.23,54,4,4,4,10,16,2009-09-02 14:19:51,1,9,2,365,243,610
1248,9/2/2009 2:04:29 PM,its for kutlish,beko,1.12,57,4,4,4,10,16,2009-09-02 14:04:29,1,9,2,365,243,610
1247,9/1/2009 11:15:24 PM,Way Too Difficult,axorion,5,2,17.5,0,15,0,0,2009-09-01 23:15:24,1,9,1,365,243,609
1246,9/1/2009 11:33:54 AM,Turn&Recursion,roboz,2.48,62,14.6290322581,17,9,18,4,2009-09-01 11:33:54,1,9,1,365,243,609
1245,8/31/2009 12:37:13 PM,Simple Precursive Smear,axorion,3.5,9,16.4444444444,15,15,3,0,2009-08-31 12:37:13,1,8,31,365,212,608
1244,8/31/2009 10:29:23 AM,Recurse&paint,roboz,1.88,293,10.1126279863,10,9,56,23,2009-08-31 10:29:23,1,8,31,365,212,608
1243,8/30/2009 9:40:10 PM,Chromatic Precursors III,axorion,3.25,9,13.6666666667,14,13,4,0,2009-08-30 21:40:10,1,8,30,365,212,607
1242,8/30/2009 12:20:53 PM,Right Exit,foerno,2.29,133,9.6015037594,10,6,35,4,2009-08-30 12:20:53,1,8,30,365,212,607
1241,8/30/2009 8:16:52 AM,Where did the corners go?,gram314,3.5,16,8.8125,8,8,2,3,2009-08-30 08:16:52,1,8,30,365,212,607
1240,8/29/2009 2:16:25 PM,Strange Turning Even Odder,axorion,2.91,54,8.3703703704,8,8,23,1,2009-08-29 14:16:25,1,8,29,365,212,606
1239,8/28/2009 7:59:22 PM,"left on green, right on red ;-)",wallacoloo,2.97,60,6.1,6,6,23,3,2009-08-28 19:59:22,1,8,28,365,212,605
1238,8/28/2009 4:01:33 PM,Resonance 2,evko,3.57,9,13.8888888889,13,13,7,0,2009-08-28 16:01:33,1,8,28,365,212,605
1237,8/28/2009 3:38:04 PM,Resonance 3,evko,3.08,27,18,17,14,12,0,2009-08-28 15:38:04,1,8,28,365,212,605
1236,8/28/2009 3:35:51 PM,Somewhat Wallhugging,wallacoloo,3.07,68,9,9,8,31,0,2009-08-28 15:35:51,1,8,28,365,212,605
1235,8/28/2009 1:06:05 PM,Only two drinks,evko,1.44,1015,8.721182266,9,8,212,33,2009-08-28 13:06:05,1,8,28,365,212,605
1234,8/26/2009 5:19:55 PM,Training Day III (hacking),axorion,3.12,35,11,11,11,17,0,2009-08-26 17:19:55,1,8,26,365,212,603
1233,8/26/2009 4:07:34 PM,"Nostalgia about ""Boulder Dash""",evko,4,9,30,34,22,6,0,2009-08-26 16:07:34,1,8,26,365,212,603
1232,8/26/2009 1:19:27 PM,Colored boxes,evko,3.88,10,15.1,14,14,9,0,2009-08-26 13:19:27,1,8,26,365,212,603
1231,8/25/2009 9:45:34 PM,Red Butterfly,rafaelromao,2.69,78,13.5128205128,12,8,26,3,2009-08-25 21:45:34,1,8,25,365,212,602
1230,8/25/2009 4:57:50 PM,A viewpoint on tree,evko,3.7,20,16.95,18,13,11,0,2009-08-25 16:57:50,1,8,25,365,212,602
1229,8/25/2009 11:02:20 AM,wutta stacking,style,2.67,95,8,8,8,29,3,2009-08-25 11:02:20,1,8,25,365,212,602
1228,8/24/2009 6:13:56 PM,Wallhugger,jespergravgaar,1.8,568,4.4683098592,4,4,122,26,2009-08-24 18:13:56,1,8,24,365,212,601
1227,8/24/2009 12:40:33 PM,Stacking for not so newbies,style,2.25,276,8,8,8,67,3,2009-08-24 12:40:33,1,8,24,365,212,601
1226,8/24/2009 8:03:48 AM,Tiling,keba,3.38,15,18.7333333333,19,15,7,1,2009-08-24 08:03:48,1,8,24,365,212,601
1225,8/24/2009 6:39:16 AM,;D,dzatara_pz,1.17,50,4.1,4,4,11,19,2009-08-24 06:39:16,1,8,24,365,212,601
1224,8/24/2009 6:31:31 AM,easy,dzatara_pz,1.27,67,3.8208955224,3,3,14,21,2009-08-24 06:31:31,1,8,24,365,212,601
1223,8/24/2009 6:22:13 AM,:D,dzatara_pz,1.04,46,4.7608695652,4,4,10,18,2009-08-24 06:22:13,1,8,24,365,212,601
1222,8/24/2009 5:57:49 AM,d,dzatara_pz,1.56,614,7.0228013029,5,5,114,34,2009-08-24 05:57:49,1,8,24,365,212,601
1221,8/23/2009 11:41:09 PM,Training Day II (Monolithic) v1.1,axorion,3.29,32,10,10,10,14,2,2009-08-23 23:41:09,1,8,23,365,212,600
1220,8/23/2009 11:25:45 PM,Synapses II,sticky,3.08,24,9.5416666667,10,9,11,0,2009-08-23 23:25:45,1,8,23,365,212,600
1219,8/23/2009 9:39:53 PM,Training Day II (Monolithic),axorion,2.5,58,9.1896551724,9,9,19,3,2009-08-23 21:39:53,1,8,23,365,212,600
1218,8/23/2009 1:46:59 PM,random stacking,style,2.49,103,5,5,5,33,4,2009-08-23 13:46:59,1,8,23,365,212,600
1217,8/23/2009 12:13:28 PM,Training Day I (3.25 laps),axorion,2.45,134,19,19,14,42,2,2009-08-23 12:13:28,1,8,23,365,212,600
1216,8/23/2009 6:55:02 AM,Barbells (Heavy),sticky,3.18,29,16.4137931034,17,15,10,0,2009-08-23 06:55:02,1,8,23,365,212,600
1215,8/23/2009 3:19:33 AM,read + turn,timotheeee,3.09,44,9,9,9,20,2,2009-08-23 03:19:33,1,8,23,365,212,600
1214,8/23/2009 12:59:05 AM,Simple Recursive Precursion v1.1,axorion,3.5,27,30.7037037037,29,27,14,0,2009-08-23 00:59:05,1,8,23,365,212,600
1213,8/23/2009 12:36:36 AM,Simple Recursive Precursion,axorion,2.91,16,27.125,29,13,4,4,2009-08-23 00:36:36,1,8,23,365,212,600
1212,8/22/2009 4:41:23 PM,Dark Night,elegrem,2.32,99,11.696969697,15,7,28,8,2009-08-22 16:41:23,1,8,22,365,212,599
1211,8/22/2009 12:48:12 PM,Stacking for newbies,style,2.02,1045,5,5,5,122,4,2009-08-22 12:48:12,1,8,22,365,212,599
1210,8/22/2009 9:54:21 AM,Prezel,style,1.82,487,7.4681724846,5,5,123,13,2009-08-22 09:54:21,1,8,22,365,212,599
1209,8/22/2009 4:56:58 AM,Barbells,sticky,3.06,39,18.5897435897,18,15,17,0,2009-08-22 04:56:58,1,8,22,365,212,599
1208,8/21/2009 8:56:23 PM,Post Chromatic Stress Disorder,axorion,4.14,9,35.3333333333,0,29,4,0,2009-08-21 20:56:23,1,8,21,365,212,598
1207,8/21/2009 12:43:42 PM,Almost Symmetric 2,rafaelromao,2.6,100,5,5,5,32,2,2009-08-21 12:43:42,1,8,21,365,212,598
1206,8/21/2009 8:20:33 AM,Patience III,sticky,3.11,45,16.7777777778,17,14,20,0,2009-08-21 08:20:33,1,8,21,365,212,598
1205,8/20/2009 11:39:22 PM,Blue Squares,kelntaylor,3.06,43,5.8372093023,5,5,10,5,2009-08-20 23:39:22,1,8,20,365,212,597
1204,8/20/2009 6:41:30 PM,Chromatic Precursors II,axorion,4,7,34.2857142857,0,33,5,0,2009-08-20 18:41:30,1,8,20,365,212,597
1203,8/20/2009 5:24:34 PM,One Function Challenge,wallacoloo,3.08,66,7.8636363636,8,7,23,1,2009-08-20 17:24:34,1,8,20,365,212,597
1202,8/20/2009 2:59:08 PM,Toaster,mattrulz127,2.06,400,5,5,5,78,8,2009-08-20 14:59:08,1,8,20,365,212,597
1201,8/20/2009 2:23:20 PM,Synapses,sticky,3.17,51,12.6470588235,12,12,24,0,2009-08-20 14:23:20,1,8,20,365,212,597
1200,8/20/2009 2:20:05 PM,Red...Five?,mattrulz127,2.18,214,12,12,12,48,4,2009-08-20 14:20:05,1,8,20,365,212,597
1199,8/20/2009 1:02:42 PM,Resonance,evko,2.86,116,9.0086206897,9,9,43,0,2009-08-20 13:02:42,1,8,20,365,212,597
1198,8/18/2009 6:05:33 PM,The hardest - 2,borjusjka,4.5,6,9.1666666667,9,9,2,2,2009-08-18 18:05:33,1,8,18,365,212,595
1197,8/18/2009 5:51:27 PM,Hardest of all,borjusjka,3.25,14,9,9,9,2,4,2009-08-18 17:51:27,1,8,18,365,212,595
